period,year,month,series_group,indicator,value,unit,source_sheet,source_row
2023-11,2023,11,mobile_connections,connections_3g_4g_5g,22570250,connections,8.1.CO_TEC_MOVIL,175
2023-12,2023,12,mobile_connections,connections_2g,183254,connections,8.1.CO_TEC_MOVIL,176
2023-12,2023,12,mobile_connections,connections_3g,850710,connections,8.1.CO_TEC_MOVIL,176
2023-12,2023,12,mobile_connections,connections_4g,17777981,connections,8.1.CO_TEC_MOVIL,176
2023-12,2023,12,mobile_connections,connections_5g,3844699,connections,8.1.CO_TEC_MOVIL,176
2023-12,2023,12,mobile_connections,mobile_connections_total,22656644,connections,8.1.CO_TEC_MOVIL,176
2023-12,2023,12,mobile_connections,connections_3g_4g_5g,22473390,connections,8.1.CO_TEC_MOVIL,176
2024-01,2024,1,mobile_connections,connections_2g,183667,connections,8.1.CO_TEC_MOVIL,177
2024-01,2024,1,mobile_connections,connections_3g,950379,connections,8.1.CO_TEC_MOVIL,177
2024-01,2024,1,mobile_connections,connections_4g,17730778,connections,8.1.CO_TEC_MOVIL,177
2024-01,2024,1,mobile_connections,connections_5g,3936744,connections,8.1.CO_TEC_MOVIL,177
2024-01,2024,1,mobile_connections,mobile_connections_total,22801568,connections,8.1.CO_TEC_MOVIL,177
2024-01,2024,1,mobile_connections,connections_3g_4g_5g,22617901,connections,8.1.CO_TEC_MOVIL,177
2024-02,2024,2,mobile_connections,connections_2g,179813,connections,8.1.CO_TEC_MOVIL,178
2024-02,2024,2,mobile_connections,connections_3g,896764,connections,8.1.CO_TEC_MOVIL,178
2024-02,2024,2,mobile_connections,connections_4g,17643431,connections,8.1.CO_TEC_MOVIL,178
2024-02,2024,2,mobile_connections,connections_5g,4074704,connections,8.1.CO_TEC_MOVIL,178
2024-02,2024,2,mobile_connections,mobile_connections_total,22794712,connections,8.1.CO_TEC_MOVIL,178
2024-02,2024,2,mobile_connections,connections_3g_4g_5g,22614899,connections,8.1.CO_TEC_MOVIL,178
2024-03,2024,3,mobile_connections,connections_2g,172733,connections,8.1.CO_TEC_MOVIL,179
2024-03,2024,3,mobile_connections,connections_3g,910891,connections,8.1.CO_TEC_MOVIL,179
2024-03,2024,3,mobile_connections,connections_4g,17634089,connections,8.1.CO_TEC_MOVIL,179
2024-03,2024,3,mobile_connections,connections_5g,4251156,connections,8.1.CO_TEC_MOVIL,179
2024-03,2024,3,mobile_connections,mobile_connections_total,22968869,connections,8.1.CO_TEC_MOVIL,179
2024-03,2024,3,mobile_connections,connections_3g_4g_5g,22796136,connections,8.1.CO_TEC_MOVIL,179
2024-04,2024,4,mobile_connections,connections_2g,164967,connections,8.1.CO_TEC_MOVIL,180
2024-04,2024,4,mobile_connections,connections_3g,901410,connections,8.1.CO_TEC_MOVIL,180
2024-04,2024,4,mobile_connections,connections_4g,17365822,connections,8.1.CO_TEC_MOVIL,180
2024-04,2024,4,mobile_connections,connections_5g,4458204,connections,8.1.CO_TEC_MOVIL,180
2024-04,2024,4,mobile_connections,mobile_connections_total,22890403,connections,8.1.CO_TEC_MOVIL,180
2024-04,2024,4,mobile_connections,connections_3g_4g_5g,22725436,connections,8.1.CO_TEC_MOVIL,180
2024-05,2024,5,mobile_connections,connections_2g,161834,connections,8.1.CO_TEC_MOVIL,181
2024-05,2024,5,mobile_connections,connections_3g,882423,connections,8.1.CO_TEC_MOVIL,181
2024-05,2024,5,mobile_connections,connections_4g,17067787,connections,8.1.CO_TEC_MOVIL,181
2024-05,2024,5,mobile_connections,connections_5g,4663407,connections,8.1.CO_TEC_MOVIL,181
2024-05,2024,5,mobile_connections,mobile_connections_total,22775451,connections,8.1.CO_TEC_MOVIL,181
2024-05,2024,5,mobile_connections,connections_3g_4g_5g,22613617,connections,8.1.CO_TEC_MOVIL,181
2024-06,2024,6,mobile_connections,connections_2g,155525,connections,8.1.CO_TEC_MOVIL,182
2024-06,2024,6,mobile_connections,connections_3g,876071,connections,8.1.CO_TEC_MOVIL,182
2024-06,2024,6,mobile_connections,connections_4g,16931422,connections,8.1.CO_TEC_MOVIL,182
2024-06,2024,6,mobile_connections,connections_5g,4834565,connections,8.1.CO_TEC_MOVIL,182
2024-06,2024,6,mobile_connections,mobile_connections_total,22797583,connections,8.1.CO_TEC_MOVIL,182
2024-06,2024,6,mobile_connections,connections_3g_4g_5g,22642058,connections,8.1.CO_TEC_MOVIL,182
2024-07,2024,7,mobile_connections,connections_2g,149670,connections,8.1.CO_TEC_MOVIL,183
2024-07,2024,7,mobile_connections,connections_3g,883062,connections,8.1.CO_TEC_MOVIL,183
2024-07,2024,7,mobile_connections,connections_4g,16864592,connections,8.1.CO_TEC_MOVIL,183
2024-07,2024,7,mobile_connections,connections_5g,5023328,connections,8.1.CO_TEC_MOVIL,183
2024-07,2024,7,mobile_connections,mobile_connections_total,22920652,connections,8.1.CO_TEC_MOVIL,183
2024-07,2024,7,mobile_connections,connections_3g_4g_5g,22770982,connections,8.1.CO_TEC_MOVIL,183
2024-08,2024,8,mobile_connections,connections_2g,135075,connections,8.1.CO_TEC_MOVIL,184
2024-08,2024,8,mobile_connections,connections_3g,868570,connections,8.1.CO_TEC_MOVIL,184
2024-08,2024,8,mobile_connections,connections_4g,16903960,connections,8.1.CO_TEC_MOVIL,184
2024-08,2024,8,mobile_connections,connections_5g,5230835,connections,8.1.CO_TEC_MOVIL,184
2024-08,2024,8,mobile_connections,mobile_connections_total,23138440,connections,8.1.CO_TEC_MOVIL,184
2024-08,2024,8,mobile_connections,connections_3g_4g_5g,23003365,connections,8.1.CO_TEC_MOVIL,184
2024-09,2024,9,mobile_connections,connections_2g,130567,connections,8.1.CO_TEC_MOVIL,185
2024-09,2024,9,mobile_connections,connections_3g,846912,connections,8.1.CO_TEC_MOVIL,185
2024-09,2024,9,mobile_connections,connections_4g,16597762,connections,8.1.CO_TEC_MOVIL,185
2024-09,2024,9,mobile_connections,connections_5g,5353619,connections,8.1.CO_TEC_MOVIL,185
2024-09,2024,9,mobile_connections,mobile_connections_total,22928860,connections,8.1.CO_TEC_MOVIL,185
2024-09,2024,9,mobile_connections,connections_3g_4g_5g,22798293,connections,8.1.CO_TEC_MOVIL,185
2024-10,2024,10,mobile_connections,connections_2g,118820,connections,8.1.CO_TEC_MOVIL,186
2024-10,2024,10,mobile_connections,connections_3g,823092,connections,8.1.CO_TEC_MOVIL,186
2024-10,2024,10,mobile_connections,connections_4g,16594491,connections,8.1.CO_TEC_MOVIL,186
2024-10,2024,10,mobile_connections,connections_5g,5614015,connections,8.1.CO_TEC_MOVIL,186
2024-10,2024,10,mobile_connections,mobile_connections_total,23150418,connections,8.1.CO_TEC_MOVIL,186
2024-10,2024,10,mobile_connections,connections_3g_4g_5g,23031598,connections,8.1.CO_TEC_MOVIL,186
2024-11,2024,11,mobile_connections,connections_2g,96912,connections,8.1.CO_TEC_MOVIL,187
2024-11,2024,11,mobile_connections,connections_3g,828563,connections,8.1.CO_TEC_MOVIL,187
2024-11,2024,11,mobile_connections,connections_4g,16446606,connections,8.1.CO_TEC_MOVIL,187
2024-11,2024,11,mobile_connections,connections_5g,5778209,connections,8.1.CO_TEC_MOVIL,187
2024-11,2024,11,mobile_connections,mobile_connections_total,23150290,connections,8.1.CO_TEC_MOVIL,187
2024-11,2024,11,mobile_connections,connections_3g_4g_5g,23053378,connections,8.1.CO_TEC_MOVIL,187
2024-12,2024,12,mobile_connections,connections_2g,93865,connections,8.1.CO_TEC_MOVIL,188
2024-12,2024,12,mobile_connections,connections_3g,817630,connections,8.1.CO_TEC_MOVIL,188
2024-12,2024,12,mobile_connections,connections_4g,16202462,connections,8.1.CO_TEC_MOVIL,188
2024-12,2024,12,mobile_connections,connections_5g,6106743,connections,8.1.CO_TEC_MOVIL,188
2024-12,2024,12,mobile_connections,mobile_connections_total,23220700,connections,8.1.CO_TEC_MOVIL,188
2024-12,2024,12,mobile_connections,connections_3g_4g_5g,23126835,connections,8.1.CO_TEC_MOVIL,188
2025-01,2025,1,mobile_connections,connections_2g,89099,connections,8.1.CO_TEC_MOVIL,189
2025-01,2025,1,mobile_connections,connections_3g,827926,connections,8.1.CO_TEC_MOVIL,189
2025-01,2025,1,mobile_connections,connections_4g,16107430,connections,8.1.CO_TEC_MOVIL,189
2025-01,2025,1,mobile_connections,connections_5g,6262337,connections,8.1.CO_TEC_MOVIL,189
2025-01,2025,1,mobile_connections,mobile_connections_total,23286792,connections,8.1.CO_TEC_MOVIL,189
2025-01,2025,1,mobile_connections,connections_3g_4g_5g,23197693,connections,8.1.CO_TEC_MOVIL,189
2025-02,2025,2,mobile_connections,connections_2g,75601,connections,8.1.CO_TEC_MOVIL,190
2025-02,2025,2,mobile_connections,connections_3g,1007651,connections,8.1.CO_TEC_MOVIL,190
2025-02,2025,2,mobile_connections,connections_4g,15637910,connections,8.1.CO_TEC_MOVIL,190
2025-02,2025,2,mobile_connections,connections_5g,6388338,connections,8.1.CO_TEC_MOVIL,190
2025-02,2025,2,mobile_connections,mobile_connections_total,23109500,connections,8.1.CO_TEC_MOVIL,190
2025-02,2025,2,mobile_connections,connections_3g_4g_5g,23033899,connections,8.1.CO_TEC_MOVIL,190
2025-03,2025,3,mobile_connections,connections_2g,60838,connections,8.1.CO_TEC_MOVIL,191
2025-03,2025,3,mobile_connections,connections_3g,940426,connections,8.1.CO_TEC_MOVIL,191
2025-03,2025,3,mobile_connections,connections_4g,15593688,connections,8.1.CO_TEC_MOVIL,191
2025-03,2025,3,mobile_connections,connections_5g,6519484,connections,8.1.CO_TEC_MOVIL,191
2025-03,2025,3,mobile_connections,mobile_connections_total,23114436,connections,8.1.CO_TEC_MOVIL,191
2025-03,2025,3,mobile_connections,connections_3g_4g_5g,23053598,connections,8.1.CO_TEC_MOVIL,191
2025-04,2025,4,mobile_connections,connections_2g,55985,connections,8.1.CO_TEC_MOVIL,192
2025-04,2025,4,mobile_connections,connections_3g,999662,connections,8.1.CO_TEC_MOVIL,192
2025-04,2025,4,mobile_connections,connections_4g,15387448,connections,8.1.CO_TEC_MOVIL,192
2025-04,2025,4,mobile_connections,connections_5g,6621744,connections,8.1.CO_TEC_MOVIL,192
2025-04,2025,4,mobile_connections,mobile_connections_total,23064839,connections,8.1.CO_TEC_MOVIL,192
2025-04,2025,4,mobile_connections,connections_3g_4g_5g,23008854,connections,8.1.CO_TEC_MOVIL,192
2025-05,2025,5,mobile_connections,connections_2g,55010,connections,8.1.CO_TEC_MOVIL,193
2025-05,2025,5,mobile_connections,connections_3g,842776,connections,8.1.CO_TEC_MOVIL,193
2025-05,2025,5,mobile_connections,connections_4g,15036361,connections,8.1.CO_TEC_MOVIL,193
2025-05,2025,5,mobile_connections,connections_5g,6943402,connections,8.1.CO_TEC_MOVIL,193
2025-05,2025,5,mobile_connections,mobile_connections_total,22877549,connections,8.1.CO_TEC_MOVIL,193
2025-05,2025,5,mobile_connections,connections_3g_4g_5g,22822539,connections,8.1.CO_TEC_MOVIL,193
2025-06,2025,6,mobile_connections,connections_2g,56066,connections,8.1.CO_TEC_MOVIL,194
2025-06,2025,6,mobile_connections,connections_3g,721716,connections,8.1.CO_TEC_MOVIL,194
2025-06,2025,6,mobile_connections,connections_4g,13751799,connections,8.1.CO_TEC_MOVIL,194
2025-06,2025,6,mobile_connections,connections_5g,8206923,connections,8.1.CO_TEC_MOVIL,194
2025-06,2025,6,mobile_connections,mobile_connections_total,22736504,connections,8.1.CO_TEC_MOVIL,194
2025-06,2025,6,mobile_connections,connections_3g_4g_5g,22680438,connections,8.1.CO_TEC_MOVIL,194
2025-07,2025,7,mobile_connections,connections_2g,52323,connections,8.1.CO_TEC_MOVIL,195
2025-07,2025,7,mobile_connections,connections_3g,507170,connections,8.1.CO_TEC_MOVIL,195
2025-07,2025,7,mobile_connections,connections_4g,13987870,connections,8.1.CO_TEC_MOVIL,195
2025-07,2025,7,mobile_connections,connections_5g,8344853,connections,8.1.CO_TEC_MOVIL,195
2025-07,2025,7,mobile_connections,mobile_connections_total,22892216,connections,8.1.CO_TEC_MOVIL,195
2025-07,2025,7,mobile_connections,connections_3g_4g_5g,22839893,connections,8.1.CO_TEC_MOVIL,195
2025-08,2025,8,mobile_connections,connections_2g,49776,connections,8.1.CO_TEC_MOVIL,196
2025-08,2025,8,mobile_connections,connections_3g,401805,connections,8.1.CO_TEC_MOVIL,196
2025-08,2025,8,mobile_connections,connections_4g,13547243,connections,8.1.CO_TEC_MOVIL,196
2025-08,2025,8,mobile_connections,connections_5g,8645559,connections,8.1.CO_TEC_MOVIL,196
2025-08,2025,8,mobile_connections,mobile_connections_total,22644383,connections,8.1.CO_TEC_MOVIL,196
2025-08,2025,8,mobile_connections,connections_3g_4g_5g,22594607,connections,8.1.CO_TEC_MOVIL,196
2025-09,2025,9,mobile_connections,connections_2g,48961,connections,8.1.CO_TEC_MOVIL,197
2025-09,2025,9,mobile_connections,connections_3g,396308,connections,8.1.CO_TEC_MOVIL,197
2025-09,2025,9,mobile_connections,connections_4g,13178691,connections,8.1.CO_TEC_MOVIL,197
2025-09,2025,9,mobile_connections,connections_5g,8793277,connections,8.1.CO_TEC_MOVIL,197
2025-09,2025,9,mobile_connections,mobile_connections_total,22417237,connections,8.1.CO_TEC_MOVIL,197
2025-09,2025,9,mobile_connections,connections_3g_4g_5g,22368276,connections,8.1.CO_TEC_MOVIL,197
2025-10,2025,10,mobile_connections,connections_2g,46159,connections,8.1.CO_TEC_MOVIL,198
2025-10,2025,10,mobile_connections,connections_3g,393528,connections,8.1.CO_TEC_MOVIL,198
2025-10,2025,10,mobile_connections,connections_4g,13122822,connections,8.1.CO_TEC_MOVIL,198
2025-10,2025,10,mobile_connections,connections_5g,9070725,connections,8.1.CO_TEC_MOVIL,198
2025-10,2025,10,mobile_connections,mobile_connections_total,22633234,connections,8.1.CO_TEC_MOVIL,198
2025-10,2025,10,mobile_connections,connections_3g_4g_5g,22587075,connections,8.1.CO_TEC_MOVIL,198
2025-11,2025,11,mobile_connections,connections_2g,42775,connections,8.1.CO_TEC_MOVIL,199
2025-11,2025,11,mobile_connections,connections_3g,378646,connections,8.1.CO_TEC_MOVIL,199
2025-11,2025,11,mobile_connections,connections_4g,13019731,connections,8.1.CO_TEC_MOVIL,199
2025-11,2025,11,mobile_connections,connections_5g,9228576,connections,8.1.CO_TEC_MOVIL,199
2025-11,2025,11,mobile_connections,mobile_connections_total,22669728,connections,8.1.CO_TEC_MOVIL,199
2025-11,2025,11,mobile_connections,connections_3g_4g_5g,22626953,connections,8.1.CO_TEC_MOVIL,199
2025-12,2025,12,mobile_connections,connections_2g,42988,connections,8.1.CO_TEC_MOVIL,200
2025-12,2025,12,mobile_connections,connections_3g,356736,connections,8.1.CO_TEC_MOVIL,200
2025-12,2025,12,mobile_connections,connections_4g,12671496,connections,8.1.CO_TEC_MOVIL,200
2025-12,2025,12,mobile_connections,connections_5g,9698786,connections,8.1.CO_TEC_MOVIL,200
2025-12,2025,12,mobile_connections,mobile_connections_total,22770006,connections,8.1.CO_TEC_MOVIL,200
2025-12,2025,12,mobile_connections,connections_3g_4g_5g,22727018,connections,8.1.CO_TEC_MOVIL,200
2026-01,2026,1,mobile_connections,connections_2g,44004,connections,8.1.CO_TEC_MOVIL,201
2026-01,2026,1,mobile_connections,connections_3g,344257,connections,8.1.CO_TEC_MOVIL,201
2026-01,2026,1,mobile_connections,connections_4g,12248592,connections,8.1.CO_TEC_MOVIL,201
2026-01,2026,1,mobile_connections,connections_5g,10161957,connections,8.1.CO_TEC_MOVIL,201
2026-01,2026,1,mobile_connections,mobile_connections_total,22798810,connections,8.1.CO_TEC_MOVIL,201
2026-01,2026,1,mobile_connections,connections_3g_4g_5g,22754806,connections,8.1.CO_TEC_MOVIL,201
2026-02,2026,2,mobile_connections,connections_2g,41965,connections,8.1.CO_TEC_MOVIL,202
2026-02,2026,2,mobile_connections,connections_3g,339096,connections,8.1.CO_TEC_MOVIL,202
2026-02,2026,2,mobile_connections,connections_4g,11998538,connections,8.1.CO_TEC_MOVIL,202
2026-02,2026,2,mobile_connections,connections_5g,10239695,connections,8.1.CO_TEC_MOVIL,202
2026-02,2026,2,mobile_connections,mobile_connections_total,22619294,connections,8.1.CO_TEC_MOVIL,202
2026-02,2026,2,mobile_connections,connections_3g_4g_5g,22577329,connections,8.1.CO_TEC_MOVIL,202
2026-03,2026,3,mobile_connections,connections_2g,34969,connections,8.1.CO_TEC_MOVIL,203
2026-03,2026,3,mobile_connections,connections_3g,331837,connections,8.1.CO_TEC_MOVIL,203
2026-03,2026,3,mobile_connections,connections_4g,11981329,connections,8.1.CO_TEC_MOVIL,203
2026-03,2026,3,mobile_connections,connections_5g,10443472,connections,8.1.CO_TEC_MOVIL,203
2026-03,2026,3,mobile_connections,mobile_connections_total,22791607,connections,8.1.CO_TEC_MOVIL,203
2026-03,2026,3,mobile_connections,connections_3g_4g_5g,22756638,connections,8.1.CO_TEC_MOVIL,203
2026-04,2026,4,mobile_connections,connections_2g,32209,connections,8.1.CO_TEC_MOVIL,204
2026-04,2026,4,mobile_connections,connections_3g,317842,connections,8.1.CO_TEC_MOVIL,204
2026-04,2026,4,mobile_connections,connections_4g,11814387,connections,8.1.CO_TEC_MOVIL,204
2026-04,2026,4,mobile_connections,connections_5g,10486886,connections,8.1.CO_TEC_MOVIL,204
2026-04,2026,4,mobile_connections,mobile_connections_total,22651324,connections,8.1.CO_TEC_MOVIL,204
2026-04,2026,4,mobile_connections,connections_3g_4g_5g,22619115,connections,8.1.CO_TEC_MOVIL,204
2026-05,2026,5,mobile_connections,connections_2g,31432,connections,8.1.CO_TEC_MOVIL,205
2026-05,2026,5,mobile_connections,connections_3g,327498,connections,8.1.CO_TEC_MOVIL,205
2026-05,2026,5,mobile_connections,connections_4g,11609186,connections,8.1.CO_TEC_MOVIL,205
2026-05,2026,5,mobile_connections,connections_5g,10605995,connections,8.1.CO_TEC_MOVIL,205
2026-05,2026,5,mobile_connections,mobile_connections_total,22574111,connections,8.1.CO_TEC_MOVIL,205
2026-05,2026,5,mobile_connections,connections_3g_4g_5g,22542679,connections,8.1.CO_TEC_MOVIL,205
2026-06,2026,6,mobile_connections,connections_2g,29612,connections,8.1.CO_TEC_MOVIL,206
2026-06,2026,6,mobile_connections,connections_3g,326087,connections,8.1.CO_TEC_MOVIL,206
2026-06,2026,6,mobile_connections,connections_4g,11446039,connections,8.1.CO_TEC_MOVIL,206
2026-06,2026,6,mobile_connections,connections_5g,10818497,connections,8.1.CO_TEC_MOVIL,206
2026-06,2026,6,mobile_connections,mobile_connections_total,22620235,connections,8.1.CO_TEC_MOVIL,206
2026-06,2026,6,mobile_connections,connections_3g_4g_5g,22590623,connections,8.1.CO_TEC_MOVIL,206
2017-06,2017,6,mobile_traffic,mobile_traffic_downlink_tb,49031.050243,TB,9.1.TRAF_SENT,11
2017-06,2017,6,mobile_traffic,mobile_traffic_uplink_tb,4110.082917,TB,9.1.TRAF_SENT,11
2017-06,2017,6,mobile_traffic,mobile_traffic_total_tb,53141.13316,TB,9.1.TRAF_SENT,11
2017-07,2017,7,mobile_traffic,mobile_traffic_downlink_tb,54144.662105,TB,9.1.TRAF_SENT,12
2017-07,2017,7,mobile_traffic,mobile_traffic_uplink_tb,4576.336082,TB,9.1.TRAF_SENT,12
2017-07,2017,7,mobile_traffic,mobile_traffic_total_tb,58720.998187,TB,9.1.TRAF_SENT,12
2017-08,2017,8,mobile_traffic,mobile_traffic_downlink_tb,59053.884418,TB,9.1.TRAF_SENT,13
2017-08,2017,8,mobile_traffic,mobile_traffic_uplink_tb,4926.590468,TB,9.1.TRAF_SENT,13
2017-08,2017,8,mobile_traffic,mobile_traffic_total_tb,63980.474887,TB,9.1.TRAF_SENT,13
2017-09,2017,9,mobile_traffic,mobile_traffic_downlink_tb,60615.603425,TB,9.1.TRAF_SENT,14
2017-09,2017,9,mobile_traffic,mobile_traffic_uplink_tb,5073.856215,TB,9.1.TRAF_SENT,14
2017-09,2017,9,mobile_traffic,mobile_traffic_total_tb,65689.45964,TB,9.1.TRAF_SENT,14
2017-10,2017,10,mobile_traffic,mobile_traffic_downlink_tb,62912.282247,TB,9.1.TRAF_SENT,15
2017-10,2017,10,mobile_traffic,mobile_traffic_uplink_tb,5241.949388,TB,9.1.TRAF_SENT,15
